id,avg_income_ttm,avg_expense_ttm,ori_country,dest_country,trip_type_oneway,trip_type_roundtrip,trip_cost,num_stops,booking_date,dept_date,return_date,num_travellers,traveller_one_dob,traveller_two_dob,traveller_three_dob,traveller_four_dob,ins_comp,subs_plan
524,7948.4,1622.7,Singapore,China,TRUE,FALSE,1602.49,3,09-10-20,13-02-21,24-02-21,2,02-09-09,31-07-96,,,Aviva,2
525,10752.8,1302.34,Singapore,China,TRUE,FALSE,365.56,0,15-10-20,05-02-21,15-02-21,3,13-05-16,24-07-14,07-09-04,,Aviva,2
526,4011.59,2729.35,Singapore,China,FALSE,TRUE,1450.2,1,24-10-20,02-02-21,06-03-21,2,10-02-97,22-02-00,,,AIA,0
527,10392.72,944.64,Singapore,Vietnam,TRUE,FALSE,733.97,1,17-10-20,01-02-21,05-03-21,1,15-04-05,,,,Allianze,2
528,8305.74,1539.1,Singapore,China,FALSE,TRUE,338.28,0,24-10-20,03-02-21,01-03-21,1,10-11-00,,,,AIA,0
529,6544.02,1167.82,Singapore,Philippines,TRUE,FALSE,1172.99,2,12-10-20,02-02-21,11-03-21,4,13-12-82,29-03-12,26-04-96,21-11-09,AXA,2
530,10509.23,874.38,Singapore,Philippines,TRUE,FALSE,1439.1,1,06-10-20,08-02-21,11-03-21,2,08-03-14,05-06-10,,,AXA,2
531,11025.15,1334.24,Singapore,China,TRUE,FALSE,344.84,1,04-10-20,03-02-21,17-02-21,1,27-03-93,,,,Aviva,2
532,3408.98,853.71,Singapore,China,TRUE,FALSE,462.86,0,19-10-20,10-02-21,17-02-21,1,10-01-97,,,,Aviva,1
533,9003.18,2661.12,Singapore,China,FALSE,TRUE,1261.23,2,03-10-20,10-02-21,15-03-21,4,03-01-78,16-01-83,13-09-03,24-01-84,AXA,1
534,11196.94,1383.48,Singapore,China,TRUE,FALSE,1783.7,2,06-10-20,03-02-21,23-03-21,2,23-07-83,12-06-10,,,Aviva,2
535,9962.27,2235.4,Singapore,China,TRUE,FALSE,1803.98,1,27-10-20,08-02-21,22-02-21,2,06-04-06,06-08-99,,,AXA,0
536,6122.11,2734.04,Singapore,China,FALSE,TRUE,1610.87,2,04-10-20,01-02-21,18-03-21,1,25-11-11,,,,AIA,1
537,4411.44,1682.94,Singapore,China,FALSE,TRUE,1246.66,3,05-10-20,11-02-21,10-03-21,4,23-01-06,19-05-87,21-08-00,30-04-03,AXA,1
538,5186.59,2377.1,Singapore,China,FALSE,TRUE,361.27,3,19-10-20,12-02-21,17-02-21,3,31-12-86,03-03-83,25-04-70,,Aviva,1
539,8382.13,2354.95,Singapore,China,FALSE,TRUE,531.48,2,22-10-20,13-02-21,14-03-21,3,10-05-74,28-11-97,10-01-10,,AIA,2
540,5069.68,1004.23,Singapore,China,TRUE,FALSE,1280.43,0,18-10-20,07-02-21,03-03-21,1,20-03-06,,,,AXA,1
541,7169.25,925.13,Singapore,Philippines,FALSE,TRUE,1839.93,3,28-10-20,05-02-21,17-03-21,1,03-06-71,,,,AXA,1
542,2967.81,2206.89,Singapore,China,TRUE,FALSE,1282.55,2,20-10-20,01-02-21,19-02-21,2,25-09-99,13-01-86,,,AXA,2
543,11643.24,1005.76,Singapore,Philippines,FALSE,TRUE,1294.12,0,24-10-20,01-02-21,22-02-21,2,31-01-98,03-08-00,,,AXA,1
544,10109.87,2373.85,Singapore,United States,TRUE,FALSE,1549.38,1,21-10-20,10-02-21,05-03-21,3,16-01-94,07-05-85,13-11-09,,Allianze,1
545,8368.87,803.94,Singapore,Philippines,TRUE,FALSE,1499.58,3,28-10-20,03-02-21,01-03-21,2,14-10-94,13-10-07,,,AXA,1
546,2538.16,1832.04,Singapore,Philippines,FALSE,TRUE,1126.15,3,20-10-20,12-02-21,17-03-21,3,30-10-91,30-04-12,17-10-91,,AXA,1
547,3638.91,934.06,Singapore,China,TRUE,FALSE,1334.46,2,27-10-20,06-02-21,20-03-21,3,16-01-89,06-11-81,25-06-78,,Allianze,1
548,10939.71,2779.47,Singapore,China,FALSE,TRUE,1767.83,0,10-10-20,13-02-21,16-03-21,1,12-04-08,,,,Allianze,1
549,4876.94,2329.17,Singapore,Philippines,TRUE,FALSE,1715.73,2,28-10-20,01-02-21,21-02-21,4,19-05-80,17-03-91,24-07-11,26-05-84,AXA,2
550,11010.05,2743.52,Singapore,New Zealand,TRUE,FALSE,412.3,0,06-10-20,11-02-21,16-03-21,3,12-02-06,17-04-76,19-11-01,,Aviva,2
551,3825.35,1614.02,Singapore,China,FALSE,TRUE,1713.64,2,26-10-20,13-02-21,01-03-21,3,02-11-72,22-04-72,15-01-96,,AIA,0
552,11750.51,865.3,Singapore,Philippines,FALSE,TRUE,1765.87,1,20-10-20,11-02-21,05-03-21,4,01-04-75,25-11-01,19-07-92,07-06-11,AXA,0
553,6307.79,2866.12,Singapore,Philippines,FALSE,TRUE,1878.9,3,10-10-20,13-02-21,19-03-21,2,01-02-92,01-11-06,,,AXA,0
554,9563.42,2038.07,Singapore,Philippines,FALSE,TRUE,1272.08,3,28-10-20,08-02-21,03-03-21,1,28-05-76,,,,AXA,1
555,7746.38,2918.93,Singapore,China,TRUE,FALSE,1915.51,0,13-10-20,11-02-21,18-03-21,1,22-10-97,,,,Aviva,1
556,2489.61,2617.19,Singapore,China,TRUE,FALSE,1929.23,1,09-10-20,04-02-21,15-02-21,4,25-08-02,08-05-82,19-04-11,01-03-84,AXA,0
557,8483.68,2733.83,Singapore,United States,FALSE,TRUE,1142.63,1,13-10-20,03-02-21,23-02-21,1,12-04-94,,,,AIA,0
558,5177.17,1802.27,Singapore,China,TRUE,FALSE,292.96,3,11-10-20,09-02-21,28-02-21,4,31-07-99,26-10-15,05-02-86,25-05-70,Aviva,0
559,6359.97,1381.85,Singapore,China,FALSE,TRUE,1885.48,3,20-10-20,11-02-21,15-03-21,4,08-07-96,11-11-91,07-03-90,15-12-98,AXA,1
560,11588.65,2584.93,Singapore,United States,TRUE,FALSE,628.04,1,09-10-20,12-02-21,15-03-21,1,11-01-10,,,,Allianze,0
561,9217.75,1167.24,Singapore,China,FALSE,TRUE,1616.47,1,25-10-20,10-02-21,16-02-21,4,21-01-09,15-07-81,07-12-14,20-02-01,AXA,0
562,6257.52,2433.23,Singapore,Philippines,TRUE,FALSE,1260.17,0,21-10-20,05-02-21,25-02-21,1,27-03-17,,,,AXA,2
563,10078.38,2057.11,Singapore,Philippines,FALSE,TRUE,691.7,1,19-10-20,13-02-21,13-03-21,1,29-04-96,,,,AXA,0
564,9491.64,1786.68,Singapore,Philippines,TRUE,FALSE,779.29,3,13-10-20,11-02-21,16-03-21,1,01-05-16,,,,AXA,2
565,9867.59,2096.66,Singapore,Malaysia,FALSE,TRUE,719.57,2,04-10-20,05-02-21,11-03-21,3,31-07-04,27-05-09,28-11-10,,Aviva,0
566,4825.19,2172.68,Singapore,United States,TRUE,FALSE,588.42,1,03-10-20,13-02-21,26-03-21,2,21-11-70,25-09-88,,,Allianze,1
567,2734.57,1122.16,Singapore,China,FALSE,TRUE,583.38,3,13-10-20,01-02-21,05-03-21,4,15-02-11,27-11-92,19-07-98,20-07-11,AXA,0
568,7837.17,2548.04,Singapore,China,FALSE,TRUE,1742.36,2,20-10-20,02-02-21,15-03-21,3,26-05-91,23-05-91,19-09-04,,AIA,0
569,6241.48,1407.19,Singapore,Philippines,FALSE,TRUE,1141.06,1,15-10-20,12-02-21,26-03-21,2,06-11-73,31-07-02,,,AXA,2
570,5585.66,2576.85,Singapore,Vietnam,TRUE,FALSE,1102.33,0,12-10-20,10-02-21,24-02-21,4,20-11-89,19-01-75,03-08-14,21-01-87,Allianze,1
571,11558.94,2375.66,Singapore,China,TRUE,FALSE,1888.21,1,16-10-20,04-02-21,25-03-21,3,19-04-74,21-04-15,13-12-71,,Allianze,2
572,6780.28,1230.64,Singapore,China,TRUE,FALSE,453.18,1,29-10-20,12-02-21,04-03-21,4,18-08-89,16-11-81,04-11-15,19-11-97,AXA,0
573,4537.53,2957.2,Singapore,China,TRUE,FALSE,200.06,3,05-10-20,09-02-21,23-02-21,4,26-09-99,04-01-00,25-04-94,25-04-92,Allianze,1
574,6348.94,2294.14,Singapore,China,FALSE,TRUE,1379.22,1,27-10-20,13-02-21,16-03-21,2,05-05-92,24-05-89,,,Allianze,0
575,10297.97,1633.06,Singapore,China,FALSE,TRUE,794.37,1,23-10-20,04-02-21,16-02-21,1,11-02-71,,,,AIA,2
576,8559.11,2447.21,Singapore,China,FALSE,TRUE,786.41,2,25-10-20,12-02-21,06-03-21,1,27-05-85,,,,AXA,2
577,10450.47,1409.26,Singapore,China,TRUE,FALSE,1561.91,1,04-10-20,06-02-21,18-03-21,4,21-02-79,06-03-09,17-05-85,19-07-13,Allianze,1
578,9944.1,1083.6,Singapore,China,FALSE,TRUE,174.49,2,14-10-20,06-02-21,24-02-21,3,16-05-07,23-08-83,15-01-10,,Aviva,1
579,4057.17,2701.39,Singapore,Malaysia,TRUE,FALSE,301.77,3,07-10-20,01-02-21,03-03-21,3,27-06-88,12-09-77,08-01-70,,AXA,1
580,2548.93,2346.74,Singapore,China,TRUE,FALSE,1363.67,1,25-10-20,06-02-21,15-03-21,3,07-02-14,23-11-13,14-06-08,,Aviva,0
581,10015.44,1182.18,Singapore,China,TRUE,FALSE,1733.43,3,16-10-20,13-02-21,13-03-21,2,20-09-95,14-04-16,,,AIA,2
582,11723.73,1668.16,Singapore,China,FALSE,TRUE,1258.6,2,12-10-20,05-02-21,04-03-21,3,26-11-92,08-03-10,26-06-12,,AXA,1
583,8486.83,2334.76,Singapore,China,TRUE,FALSE,908.8,3,19-10-20,07-02-21,26-02-21,1,03-04-12,,,,AIA,1
584,4742.9,1759.01,Singapore,Philippines,FALSE,TRUE,897.49,0,14-10-20,08-02-21,11-03-21,2,06-05-13,02-10-77,,,AXA,2
585,5081.17,1363.28,Singapore,Philippines,TRUE,FALSE,1293.53,2,13-10-20,06-02-21,10-03-21,3,03-12-09,15-12-78,08-10-14,,AXA,0
586,8428.79,2900.77,Singapore,China,TRUE,FALSE,1785.3,2,17-10-20,01-02-21,26-02-21,1,14-08-16,,,,AXA,1
587,7334.19,1139.75,Singapore,China,FALSE,TRUE,1011.15,0,13-10-20,06-02-21,26-02-21,2,10-10-74,02-04-08,,,Aviva,1
588,4277.74,1886.24,Singapore,United States,TRUE,FALSE,1019.32,3,25-10-20,05-02-21,13-03-21,1,14-05-95,,,,AIA,0
589,4473.77,2911.59,Singapore,China,TRUE,FALSE,729.3,3,17-10-20,13-02-21,02-03-21,4,18-04-81,10-11-97,28-09-12,24-06-94,Allianze,0
590,6465.81,1922.77,Singapore,China,FALSE,TRUE,135.93,3,15-10-20,01-02-21,20-03-21,2,01-06-99,11-11-06,,,Allianze,2
591,6772.73,2869.97,Singapore,China,FALSE,TRUE,1890.07,3,09-10-20,03-02-21,24-02-21,1,29-10-99,,,,AXA,1
592,6911.69,1344.44,Singapore,United States,TRUE,FALSE,1248.86,0,15-10-20,04-02-21,20-03-21,1,11-04-87,,,,Allianze,2
593,5070.63,1858.4,Singapore,China,FALSE,TRUE,741.15,2,17-10-20,12-02-21,01-03-21,4,08-04-08,20-11-01,17-10-77,22-08-00,AIA,0
594,9582.78,1192.4,Singapore,Thailand,FALSE,TRUE,293.65,3,24-10-20,05-02-21,19-02-21,2,24-12-12,21-08-86,,,Aviva,1
595,10975.73,2980.18,Singapore,China,TRUE,FALSE,1725.24,0,10-10-20,07-02-21,27-02-21,3,12-05-91,15-04-89,16-06-09,,Aviva,2
596,3038.34,2246.58,Singapore,China,TRUE,FALSE,1694.73,1,05-10-20,02-02-21,21-03-21,3,14-08-85,19-11-13,23-02-02,,Allianze,2
597,9220.5,1643.36,Singapore,China,FALSE,TRUE,1007.96,3,27-10-20,02-02-21,27-03-21,1,13-02-05,,,,Aviva,2
598,6474.57,1802.22,Singapore,China,FALSE,TRUE,398.96,2,16-10-20,10-02-21,02-03-21,4,21-11-18,09-11-79,22-01-76,29-05-90,Allianze,2
599,10723.38,2138.55,Singapore,China,TRUE,FALSE,1101.89,2,23-10-20,04-02-21,09-03-21,3,31-08-72,31-08-92,07-11-92,,Aviva,1
600,7478.48,2364.21,Singapore,China,FALSE,TRUE,1091.48,0,12-10-20,07-02-21,23-02-21,3,04-05-06,10-06-88,27-03-71,,Allianze,0
601,7043.86,1043.97,Singapore,China,TRUE,FALSE,1761.91,3,22-10-20,12-02-21,22-02-21,1,13-02-82,,,,AIA,2
602,10824.76,1480.97,Singapore,Philippines,FALSE,TRUE,1750.46,1,26-10-20,03-02-21,19-03-21,3,18-03-00,04-05-74,01-07-02,,AXA,0
603,5544.1,2497.48,Singapore,Vietnam,TRUE,FALSE,446.87,1,12-10-20,10-02-21,26-03-21,1,29-04-13,,,,Allianze,1
604,4937.94,1933.6,Singapore,Philippines,FALSE,TRUE,1927.45,2,23-10-20,08-02-21,22-02-21,4,07-05-03,02-04-97,01-12-89,02-10-14,AXA,2
605,7594,2526.88,Singapore,China,FALSE,TRUE,686.88,2,10-10-20,13-02-21,02-03-21,2,01-12-00,11-08-86,,,AXA,0
606,6763.09,1833.77,Singapore,Philippines,TRUE,FALSE,860.63,3,25-10-20,03-02-21,19-03-21,1,13-04-73,,,,AXA,2
607,4702.46,2819.39,Singapore,China,TRUE,FALSE,1086.65,1,27-10-20,09-02-21,15-02-21,2,17-09-11,13-02-99,,,AXA,1
608,7887.69,912.03,Singapore,China,FALSE,TRUE,1517.14,1,05-10-20,06-02-21,15-02-21,1,10-10-18,,,,Allianze,0
609,3253.35,1513.84,Singapore,China,TRUE,FALSE,1061.5,2,20-10-20,06-02-21,04-03-21,1,15-02-89,,,,Allianze,0
610,3435.67,2027.59,Singapore,Philippines,TRUE,FALSE,1420.44,1,10-10-20,10-02-21,15-03-21,2,03-06-78,07-04-97,,,AXA,0
611,10236.46,1964.39,Singapore,United States,FALSE,TRUE,989.58,2,11-10-20,09-02-21,05-03-21,2,23-03-73,10-08-16,,,AIA,1
612,8645.5,2337.53,Singapore,United States,TRUE,FALSE,643.54,1,27-10-20,10-02-21,11-03-21,2,24-02-02,25-12-05,,,AIA,2
613,9851.59,1108.2,Singapore,United States,FALSE,TRUE,172,0,18-10-20,11-02-21,23-03-21,4,19-04-94,19-04-05,13-01-85,26-08-71,Allianze,2
614,3161.09,935.72,Singapore,China,FALSE,TRUE,1122.79,1,09-10-20,03-02-21,18-02-21,1,11-05-91,,,,AIA,1
615,11853.39,1369.02,Singapore,China,TRUE,FALSE,853.06,3,17-10-20,05-02-21,25-03-21,4,18-11-01,06-06-86,15-11-77,21-03-74,AIA,2
616,10915.1,1931.14,Singapore,China,FALSE,TRUE,1971.34,0,03-10-20,02-02-21,14-03-21,3,12-12-72,23-10-84,16-12-91,,Allianze,0
617,10878.68,2449.13,Singapore,China,TRUE,FALSE,466.53,3,19-10-20,03-02-21,15-03-21,1,20-03-00,,,,Allianze,1
618,7180.73,958,Singapore,China,FALSE,TRUE,1564.84,0,15-10-20,01-02-21,27-02-21,4,08-02-93,08-03-07,29-08-80,25-07-98,Aviva,2
619,11561.73,1849.99,Singapore,Philippines,FALSE,TRUE,644.1,2,16-10-20,01-02-21,24-02-21,1,10-08-77,,,,AXA,2
620,6879.83,1481.45,Singapore,China,TRUE,FALSE,915.27,3,26-10-20,07-02-21,25-02-21,3,01-01-01,30-07-07,08-04-82,,AIA,0
621,10138.14,2271.65,Singapore,China,FALSE,TRUE,1630.46,2,28-10-20,04-02-21,13-03-21,1,17-11-15,,,,AIA,1
622,7571.43,2879.01,Singapore,Philippines,FALSE,TRUE,1169.3,0,16-10-20,10-02-21,21-02-21,2,27-04-03,09-04-82,,,AXA,0
623,7507.57,2329.59,Singapore,Thailand,TRUE,FALSE,893.23,0,03-10-20,06-02-21,21-02-21,1,01-10-14,,,,Aviva,0
624,6764.89,2196.77,Singapore,China,FALSE,TRUE,1920.38,0,05-10-20,03-02-21,22-03-21,2,24-10-83,19-08-77,,,Aviva,2
625,11349.48,2868.14,Singapore,China,FALSE,TRUE,796.54,0,07-10-20,11-02-21,13-03-21,4,23-08-97,05-05-85,28-07-80,07-06-95,Allianze,0
626,4217.08,1953.41,Singapore,China,FALSE,TRUE,177.51,2,08-10-20,12-02-21,11-03-21,3,07-07-86,28-05-01,29-01-86,,Aviva,2
627,2536.7,984.22,Singapore,China,TRUE,FALSE,609.41,0,26-10-20,05-02-21,14-03-21,4,18-02-85,27-10-85,04-05-15,07-01-79,Aviva,1
628,6793.24,1817.69,Singapore,Philippines,TRUE,FALSE,1901.57,0,19-10-20,11-02-21,30-03-21,3,28-10-88,21-11-74,20-09-01,,AXA,0
629,2744.23,1309.02,Singapore,China,TRUE,FALSE,698.25,1,29-10-20,04-02-21,11-03-21,1,21-06-14,,,,Aviva,2
630,6926.2,2332.67,Singapore,China,FALSE,TRUE,442.27,3,16-10-20,11-02-21,23-02-21,3,12-09-78,01-10-05,12-06-06,,Aviva,1
631,3353.98,1913.89,Singapore,China,TRUE,FALSE,1542.54,0,20-10-20,02-02-21,12-03-21,1,06-12-99,,,,AXA,0
632,11403.67,1566.21,Singapore,Thailand,FALSE,TRUE,385.77,0,16-10-20,12-02-21,20-03-21,1,27-07-08,,,,Aviva,0
633,6822.57,1759.17,Singapore,China,TRUE,FALSE,1847.99,3,11-10-20,08-02-21,17-02-21,3,28-09-81,29-07-75,05-03-01,,Aviva,0
634,7358.3,2464.22,Singapore,China,TRUE,FALSE,1793.64,1,10-10-20,07-02-21,25-03-21,3,04-01-17,30-12-76,21-01-01,,Aviva,2
635,10489.17,2188.23,Singapore,China,TRUE,FALSE,1053.35,1,19-10-20,06-02-21,03-03-21,4,25-05-16,06-01-75,18-09-18,25-02-80,AXA,2
636,9444.15,2821.88,Singapore,Australia,TRUE,FALSE,1913.31,0,28-10-20,13-02-21,25-03-21,2,30-10-09,30-06-98,,,Allianze,2
637,6208.38,903.34,Singapore,China,TRUE,FALSE,1574.01,0,22-10-20,13-02-21,09-03-21,1,25-08-00,,,,AIA,2
638,6471.6,887.87,Singapore,China,TRUE,FALSE,682,2,13-10-20,06-02-21,28-03-21,4,24-12-86,23-09-13,12-02-99,28-03-02,Allianze,0
639,3370.86,2661.44,Singapore,China,TRUE,FALSE,1620.6,1,04-10-20,02-02-21,29-03-21,2,18-07-05,01-03-96,,,Aviva,1
640,8721.08,2513.59,Singapore,China,TRUE,FALSE,446.53,0,06-10-20,01-02-21,24-02-21,3,17-12-86,18-12-80,29-11-71,,AXA,0
641,9614.22,2637.08,Singapore,China,TRUE,FALSE,223.36,3,09-10-20,07-02-21,05-03-21,4,29-01-10,06-09-81,27-03-06,03-09-90,Aviva,1
642,4496.2,1561,Singapore,China,FALSE,TRUE,1029.86,3,09-10-20,05-02-21,25-03-21,4,05-08-73,30-01-97,17-03-06,04-09-70,AXA,1
643,2870.24,2392.29,Singapore,China,TRUE,FALSE,1069.9,3,05-10-20,01-02-21,22-02-21,2,21-08-88,21-04-99,,,Aviva,1
644,3301.03,1455.65,Singapore,Vietnam,TRUE,FALSE,1493.69,0,26-10-20,07-02-21,21-02-21,2,19-08-98,08-10-17,,,Allianze,1
645,9408.49,966.87,Singapore,China,FALSE,TRUE,1683.26,3,06-10-20,06-02-21,18-02-21,2,19-06-81,21-08-97,,,Aviva,1
646,10057.6,1414.35,Singapore,China,TRUE,FALSE,107.58,2,05-10-20,05-02-21,22-03-21,1,16-08-18,,,,Aviva,1
647,4509.36,2419.01,Singapore,China,TRUE,FALSE,1131.28,1,18-10-20,03-02-21,21-02-21,1,19-05-80,,,,AIA,1
648,3331.73,2645.75,Singapore,United States,FALSE,TRUE,1719.03,2,22-10-20,05-02-21,17-03-21,4,21-01-75,21-09-00,29-01-14,25-07-85,AIA,0
649,4130.42,817.57,Singapore,China,TRUE,FALSE,775.46,3,17-10-20,13-02-21,14-03-21,1,27-07-06,,,,Allianze,2
650,3087.64,2795.77,Singapore,China,TRUE,FALSE,285.38,2,20-10-20,10-02-21,18-03-21,2,09-12-88,18-02-94,,,AIA,2
651,4029.2,2067.73,Singapore,Philippines,TRUE,FALSE,1448.28,2,26-10-20,07-02-21,03-03-21,1,25-09-17,,,,AXA,2
652,8339.23,2509.55,Singapore,Philippines,FALSE,TRUE,1455.55,2,28-10-20,07-02-21,15-03-21,3,20-03-06,07-06-01,30-11-85,,AXA,2
653,9607.52,2288.73,Singapore,Philippines,TRUE,FALSE,1092.23,3,06-10-20,13-02-21,26-03-21,4,20-02-87,20-07-09,28-09-81,31-12-88,AXA,2
654,7277.62,2192.91,Singapore,China,TRUE,FALSE,1005.77,2,11-10-20,05-02-21,18-02-21,2,05-12-90,25-04-73,,,Aviva,2
655,6346.35,1452.8,Singapore,Philippines,FALSE,TRUE,372.28,1,18-10-20,02-02-21,22-02-21,2,16-11-71,07-05-90,,,AXA,0
656,2671.64,1778.37,Singapore,Malaysia,FALSE,TRUE,1523.22,3,26-10-20,03-02-21,07-03-21,1,25-02-17,,,,Aviva,2
657,9602.25,1735.34,Singapore,United States,FALSE,TRUE,1488.24,3,11-10-20,13-02-21,23-02-21,2,03-08-11,16-11-90,,,AIA,0
658,2528.27,1864.65,Singapore,Thailand,FALSE,TRUE,784.77,3,21-10-20,04-02-21,08-03-21,2,06-10-92,19-07-71,,,Aviva,2
659,6647.88,2016.72,Singapore,China,TRUE,FALSE,927.13,0,09-10-20,10-02-21,24-02-21,1,24-09-84,,,,AXA,0
660,6744.93,1120.67,Singapore,Philippines,TRUE,FALSE,240.44,2,17-10-20,10-02-21,21-02-21,1,07-06-16,,,,AXA,0
661,4222.13,2454.41,Singapore,China,TRUE,FALSE,1998.75,0,15-10-20,13-02-21,15-02-21,3,13-06-08,10-03-14,14-11-94,,AIA,1
662,3142.38,2745.86,Singapore,China,TRUE,FALSE,827.04,0,04-10-20,03-02-21,04-03-21,3,28-04-98,02-08-81,11-01-71,,AXA,2
663,6692.56,2503.04,Singapore,China,FALSE,TRUE,1773.36,1,29-10-20,03-02-21,16-03-21,1,28-02-03,,,,Allianze,0
664,11142.74,1009.47,Singapore,China,TRUE,FALSE,1488.71,2,09-10-20,04-02-21,18-03-21,1,07-02-03,,,,AIA,0
665,5120.08,2218.56,Singapore,China,FALSE,TRUE,238.05,0,14-10-20,06-02-21,28-03-21,3,13-10-99,30-01-74,13-01-82,,Aviva,0
666,6634.37,1261.3,Singapore,China,FALSE,TRUE,1349.46,3,22-10-20,11-02-21,26-02-21,2,19-01-77,12-06-06,,,AXA,1
667,5266.84,2604.22,Singapore,China,FALSE,TRUE,1997.69,2,17-10-20,10-02-21,15-03-21,2,03-05-16,10-08-07,,,Allianze,1
668,8746.99,2650.53,Singapore,China,TRUE,FALSE,1073.32,2,21-10-20,13-02-21,19-02-21,4,23-10-15,14-01-04,04-06-88,12-02-84,AIA,1
669,6493.11,816.43,Singapore,China,FALSE,TRUE,902.57,0,08-10-20,13-02-21,09-03-21,2,17-12-71,20-08-89,,,Aviva,0
670,3869.73,1429.4,Singapore,Vietnam,FALSE,TRUE,782.43,0,05-10-20,10-02-21,19-03-21,4,26-08-83,15-06-02,16-07-86,05-06-76,Allianze,0
671,3371.53,2231.11,Singapore,China,TRUE,FALSE,124.9,0,27-10-20,08-02-21,25-03-21,3,17-08-13,02-08-90,05-07-73,,Aviva,0
672,8596.13,930.79,Singapore,China,TRUE,FALSE,1645.8,1,15-10-20,02-02-21,28-02-21,1,22-03-91,,,,Aviva,2
673,7635.65,2696.13,Singapore,Philippines,TRUE,FALSE,677.08,3,04-10-20,07-02-21,06-03-21,2,31-10-88,12-05-73,,,AXA,2
674,8290.54,2292.76,Singapore,Thailand,TRUE,FALSE,796.07,2,06-10-20,13-02-21,18-02-21,3,14-08-97,18-08-08,07-10-81,,Aviva,1
675,11613.58,1755.06,Singapore,China,TRUE,FALSE,125.6,3,24-10-20,06-02-21,24-02-21,4,27-06-92,31-12-04,12-02-98,26-02-76,AIA,0
676,6508.73,2654.24,Singapore,China,TRUE,FALSE,1101.37,3,19-10-20,11-02-21,02-03-21,3,04-06-91,22-04-06,24-11-01,,AIA,0
677,7677.25,1758.09,Singapore,China,TRUE,FALSE,515.21,1,04-10-20,05-02-21,17-02-21,3,21-10-84,17-03-01,25-10-12,,Aviva,1
678,4034.54,2692.72,Singapore,China,FALSE,TRUE,1607.91,0,25-10-20,05-02-21,25-02-21,4,22-08-16,06-04-76,10-01-18,27-07-85,Aviva,0
679,6347.56,2041.39,Singapore,China,FALSE,TRUE,244.75,3,12-10-20,02-02-21,23-02-21,1,21-01-71,,,,Aviva,0
680,7391.99,1155.53,Singapore,United States,FALSE,TRUE,1245.77,3,18-10-20,03-02-21,20-02-21,4,30-03-00,01-05-12,15-03-13,11-10-05,Allianze,0
681,9778.27,2503.68,Singapore,China,FALSE,TRUE,1514.37,0,05-10-20,05-02-21,04-03-21,3,26-11-70,12-06-02,22-06-75,,AIA,0
682,10021.2,1667.14,Singapore,China,FALSE,TRUE,1188.87,2,25-10-20,03-02-21,02-03-21,2,15-11-78,24-05-80,,,Aviva,0
683,4828.31,1783.62,Singapore,China,TRUE,FALSE,228.07,0,10-10-20,06-02-21,22-02-21,4,15-06-90,22-05-10,14-11-76,25-09-81,AIA,1
684,4165.29,2191.52,Singapore,United States,FALSE,TRUE,1074.21,2,21-10-20,09-02-21,21-03-21,4,02-07-08,16-07-72,25-04-07,11-08-95,Allianze,0
685,7916.41,1594.45,Singapore,China,FALSE,TRUE,1575.2,1,14-10-20,10-02-21,14-03-21,1,13-05-85,,,,Allianze,2
686,4377.37,1451.99,Singapore,United States,TRUE,FALSE,604.02,2,26-10-20,10-02-21,07-03-21,1,05-04-98,,,,AIA,0
687,2412.26,2031.84,Singapore,China,FALSE,TRUE,102.14,0,03-10-20,07-02-21,17-02-21,1,07-09-14,,,,AXA,0
688,8411.18,2103.95,Singapore,Philippines,TRUE,FALSE,253.64,2,09-10-20,09-02-21,24-03-21,1,04-10-98,,,,AXA,0
689,5572.66,1347.53,Singapore,China,FALSE,TRUE,183.97,3,23-10-20,02-02-21,29-03-21,4,28-01-79,15-02-92,22-05-74,28-03-71,AIA,2
690,11483.94,1919.66,Singapore,China,FALSE,TRUE,1155.79,3,07-10-20,08-02-21,20-03-21,4,05-12-84,14-09-76,24-07-00,25-03-10,AXA,0
691,6293.4,2584.88,Singapore,Philippines,TRUE,FALSE,814.08,3,27-10-20,03-02-21,06-03-21,4,02-10-91,25-02-18,22-02-75,30-12-97,AXA,2
692,9831.15,2556.14,Singapore,United States,TRUE,FALSE,634.09,3,20-10-20,07-02-21,26-02-21,3,25-09-04,22-11-86,17-02-09,,AIA,2
693,10495.29,1690.38,Singapore,China,TRUE,FALSE,1104.07,0,28-10-20,09-02-21,24-02-21,1,20-02-11,,,,AIA,0
694,11497.72,912.98,Singapore,China,FALSE,TRUE,1689.48,0,11-10-20,12-02-21,16-03-21,4,18-09-08,06-07-09,31-10-99,05-03-11,AIA,1
695,5179.06,2132.16,Singapore,United States,FALSE,TRUE,431.59,2,04-10-20,05-02-21,04-03-21,3,25-09-77,24-12-11,02-12-15,,Allianze,0
696,10661.09,2922.53,Singapore,China,TRUE,FALSE,424.52,0,23-10-20,11-02-21,19-03-21,4,06-06-76,15-07-13,21-03-72,30-12-97,Aviva,1
697,11893.24,1464.41,Singapore,Malaysia,FALSE,TRUE,1149.56,0,25-10-20,06-02-21,27-03-21,2,16-05-91,10-02-98,,,AXA,1
698,5254.1,1255.36,Singapore,Philippines,TRUE,FALSE,1737.17,2,07-10-20,08-02-21,24-02-21,4,04-04-08,19-04-96,26-06-71,15-11-87,AXA,2
